EmployeeID,EventType,EffectiveDate,PreviousValue,NewValue,Salary_EGP,IsTerminated
EMP-16103,HIRE,2022-04-06,,بورسعيد - الشرق,10715,0
EMP-16156,TRANSFER,2022-04-06,القاهرة - المعادي,القاهرة - المعادي,15416,0
EMP-15753,PROMOTION,2022-04-06,7226,12942,12942,0
EMP-11173,TERMINATION,2022-04-06,ACTIVE,NULL,8847,1
EMP-11278,HIRE,2022-04-06,,بورسعيد,17311,0
EMP-16082,HIRE,2022-04-07,,القاهرة - التجمع الخامس,15569,0
EMP-11557,HIRE,2022-04-07,,بورسعيد,11152,0
EMP-11390,HIRE,2022-04-07,,التجمع,19078,0
EMP-10614,HIRE,2022-04-07,,التجمع,8112,0
EMP-10087,HIRE,2022-04-08,,بورسعيد,19654,0
EMP-15540,HIRE,2022-04-08,,فرع المعادي,16634,0
EMP-12153,HIRE,2022-04-08,,بورسعيد - الشرق,9916,0
EMP-16454,HIRE,2022-04-08,,الجيزة - الدقي,8413,0
EMP-10299,TRANSFER,2022-04-09,القاهره المعادي,الجيزة - الدقي,16446,0
EMP-10580,HIRE,2022-04-09,,الجيزة - الدقي,18722,0
EMP-13695,PROMOTION,2022-04-09,14422,19618,19618,0
EMP-12260,PROMOTION,2022-04-10,17406,19573,19573,0
EMP-10638,HIRE,2022-04-10,,القاهره المعادي,8153,0
EMP-16933,HIRE,2022-04-10,,بورسعيد,7976,0
EMP-11227,PROMOTION,2022-04-10,16610,21910,21910,0
EMP-11916,HIRE,2022-04-10,,سموحة,17879,0
EMP-12892,HIRE,2022-04-11,,الاسكندرية سموحة,7219,0
EMP-10201,HIRE,2022-04-11,,الجيزة - الدقي,9127,0
EMP-16269,HIRE,2022-04-11,,سموحة,14824,0
EMP-12097,TRANSFER,2022-04-12,القاهره المعادي,القاهره المعادي,15460,0
EMP-10788,HIRE,2022-04-12,,الإسكندرية - سموحة,14907,0
EMP-12830,HIRE,2022-04-12,,الدقي,18324,0
EMP-11212,PROMOTION,2022-04-12,18575,22510,22510,0
EMP-14791,TRANSFER,2022-04-13,الإسكندرية - سموحة,سموحة,18027,0
EMP-13502,PROMOTION,2022-04-13,19997,25454,25454,0
EMP-10077,TRANSFER,2022-04-13,الاسكندرية سموحة,الجيزة - الدقي,22196,0
EMP-15240,HIRE,2022-04-13,,الإسكندرية - سموحة,16042,0
EMP-10103,PROMOTION,2022-04-13,8853,13460,13460,0
EMP-16167,HIRE,2022-04-14,,بورسعيد,11375,0
EMP-10399,HIRE,2022-04-14,,القاهره المعادي,13011,0
EMP-16051,HIRE,2022-04-14,,الإسكندرية - سموحة,14935,0
EMP-10815,HIRE,2022-04-14,,الدقي,9317,0
EMP-11180,TERMINATION,2022-04-14,ACTIVE,NULL,11529,1
EMP-16378,HIRE,2022-04-15,,القاهرة - المعادي,7204,0
EMP-15556,TERMINATION,2022-04-15,ACTIVE,NULL,17330,1
EMP-13885,TRANSFER,2022-04-17,القاهره المعادي,بورسعيد - الشرق,13121,0
EMP-14724,HIRE,2022-04-17,,القاهره المعادي,8037,0
EMP-15632,HIRE,2022-04-17,,الدقي,15117,0
EMP-14954,PROMOTION,2022-04-17,15140,17836,17836,0
EMP-15438,TRANSFER,2022-04-17,بورسعيد - الشرق,التجمع,15372,0
EMP-13342,PROMOTION,2022-04-17,12446,19483,19483,0
EMP-11158,HIRE,2022-04-18,,القاهره المعادي,13604,0
EMP-13044,PROMOTION,2022-04-18,18850,24598,24598,0
EMP-14796,HIRE,2022-04-18,,التجمع,15400,0
EMP-15527,HIRE,2022-04-19,,بورسعيد,11912,0
EMP-14712,TERMINATION,2022-04-19,ACTIVE,Resignation,20306,1
EMP-15933,HIRE,2022-04-19,,الاسكندرية سموحة,8348,0
EMP-16043,PROMOTION,2022-04-19,9192,11646,11646,0
EMP-16207,TRANSFER,2022-04-20,الدقي,الجيزة - الدقي,13452,0
EMP-10270,PROMOTION,2022-04-21,9501,15929,15929,0
EMP-14868,HIRE,2022-04-21,,بورسعيد - الشرق,12964,0
EMP-15890,HIRE,2022-04-21,,الإسكندرية - سموحة,13715,0
EMP-12089,HIRE,2022-04-21,,فرع المعادي,13447,0
EMP-16993,TRANSFER,2022-04-21,سموحة,التجمع,9997,0
EMP-15582,HIRE,2022-04-22,,الجيزة - الدقي,12687,0
EMP-13709,HIRE,2022-04-22,,الإسكندرية - سموحة,16167,0
EMP-16872,HIRE,2022-04-22,,سموحة,15216,0
EMP-13387,HIRE,2022-04-23,,الإسكندرية - سموحة,16147,0
EMP-11995,TRANSFER,2022-04-23,الجيزة - الدقي,القاهرة - التجمع الخامس,7257,0
EMP-16398,HIRE,2022-04-24,,القاهرة - التجمع الخامس,18462,0
EMP-15785,HIRE,2022-04-24,,التجمع,15791,0
EMP-15263,PROMOTION,2022-04-24,13954,20640,20640,0
EMP-13524,HIRE,2022-04-24,,الاسكندرية سموحة,19693,0
EMP-15083,HIRE,2022-04-24,,فرع المعادي,16048,0
EMP-11812,HIRE,2022-04-24,,بورسعيد - الشرق,16588,0
EMP-14573,PROMOTION,2022-04-25,15289,18513,18513,0
EMP-11906,HIRE,2022-04-25,,الدقي,10291,0
EMP-13240,TERMINATION,2022-04-25,ACTIVE,Relocation,14912,1
EMP-12492,HIRE,2022-04-25,,القاهرة - التجمع الخامس,17234,0
EMP-13701,HIRE,2022-04-25,,الإسكندرية - سموحة,15987,0
EMP-12923,TRANSFER,2022-04-27,الإسكندرية - سموحة,التجمع,14365,0
EMP-10981,HIRE,2022-04-27,,القاهرة - المعادي,10089,0
EMP-11075,PROMOTION,2022-04-27,10008,17562,17562,0
EMP-13878,PROMOTION,2022-04-28,10721,16171,16171,0
EMP-11803,PROMOTION,2022-04-28,15533,21994,21994,0
EMP-10905,TRANSFER,2022-04-28,القاهره المعادي,الجيزة - الدقي,20039,0
EMP-12963,HIRE,2022-04-28,,التجمع,16963,0
EMP-16487,TRANSFER,2022-04-29,الاسكندرية سموحة,سموحة,19555,0
EMP-16888,HIRE,2022-04-29,,الإسكندرية - سموحة,7465,0
EMP-16484,TRANSFER,2022-04-29,الجيزة - الدقي,بورسعيد - الشرق,14061,0
EMP-12593,HIRE,2022-04-30,,الإسكندرية - سموحة,13844,0
EMP-15558,PROMOTION,2022-04-30,15510,20798,20798,0
EMP-13834,PROMOTION,2022-04-30,9739,17625,17625,0
EMP-16354,HIRE,2022-04-30,,القاهره المعادي,10775,0
EMP-14126,HIRE,2022-04-30,,الدقي,8859,0
EMP-10999,HIRE,2022-04-30,,فرع المعادي,17987,0
EMP-12423,PROMOTION,2022-04-30,15412,19969,19969,0
EMP-16975,PROMOTION,2022-05-01,8900,13409,13409,0
EMP-13825,HIRE,2022-05-01,,الإسكندرية - سموحة,8172,0
EMP-12999,PROMOTION,2022-05-01,17398,19722,19722,0
EMP-11948,PROMOTION,2022-05-01,7410,10365,10365,0
EMP-11485,HIRE,2022-05-02,,سموحة,15685,0
EMP-11555,HIRE,2022-05-02,,الإسكندرية - سموحة,14948,0
EMP-11286,HIRE,2022-05-02,,بورسعيد,8111,0
EMP-11667,HIRE,2022-05-03,,القاهرة - التجمع الخامس,16602,0
EMP-15559,HIRE,2022-05-03,,الاسكندرية سموحة,10911,0
EMP-12135,HIRE,2022-05-03,,فرع المعادي,17441,0
EMP-12820,HIRE,2022-05-03,,القاهرة - التجمع الخامس,11436,0
EMP-15973,HIRE,2022-05-03,,سموحة,17902,0
EMP-10213,TRANSFER,2022-05-04,الدقي,القاهرة - المعادي,12295,0
EMP-11037,HIRE,2022-05-04,,الجيزة - الدقي,9913,0
EMP-11899,HIRE,2022-05-04,,بورسعيد - الشرق,19495,0
EMP-11327,HIRE,2022-05-04,,التجمع,11590,0
EMP-15256,TRANSFER,2022-05-04,الدقي,سموحة,17765,0
EMP-11806,TERMINATION,2022-05-04,ACTIVE,NULL,18586,1
EMP-16116,TERMINATION,2022-05-04,ACTIVE,NULL,12032,1
EMP-16785,HIRE,2022-05-04,,الاسكندرية سموحة,19414,0
EMP-13703,PROMOTION,2022-05-04,12137,14751,14751,0
EMP-13345,PROMOTION,2022-05-05,12867,15750,15750,0
EMP-11867,HIRE,2022-05-05,,القاهرة - المعادي,13565,0
EMP-16749,HIRE,2022-05-05,,سموحة,9536,0
EMP-10059,HIRE,2022-05-05,,التجمع,8955,0
EMP-10480,TERMINATION,2022-05-05,ACTIVE,NULL,12057,1
EMP-11520,TERMINATION,2022-05-06,ACTIVE,NULL,16563,1
EMP-16700,HIRE,2022-05-06,,الجيزة - الدقي,16262,0
EMP-14816,TRANSFER,2022-05-06,التجمع,فرع المعادي,18713,0
EMP-16924,TERMINATION,2022-05-06,ACTIVE,Fired,12041,1
EMP-11669,TRANSFER,2022-05-06,بورسعيد,القاهرة - المعادي,14592,0
EMP-14127,PROMOTION,2022-05-06,12353,19763,19763,0
EMP-12749,HIRE,2022-05-07,,الجيزة - الدقي,12340,0
EMP-13025,HIRE,2022-05-07,,الإسكندرية - سموحة,15892,0
EMP-15624,HIRE,2022-05-07,,الاسكندرية سموحة,19567,0
EMP-11718,PROMOTION,2022-05-07,24120,26368,26368,0
EMP-10285,PROMOTION,2022-05-07,15974,23421,23421,0
EMP-15614,PROMOTION,2022-05-08,7286,14492,14492,0
EMP-12591,TRANSFER,2022-05-08,القاهرة - المعادي,بورسعيد - الشرق,14059,0
EMP-11071,PROMOTION,2022-05-08,7722,14859,14859,0
EMP-13269,HIRE,2022-05-08,,فرع المعادي,19995,0
EMP-14132,TERMINATION,2022-05-09,ACTIVE,NULL,13596,1
EMP-11912,PROMOTION,2022-05-09,19942,22238,22238,0
EMP-16371,PROMOTION,2022-05-09,18930,22475,22475,0
EMP-13606,TERMINATION,2022-05-09,ACTIVE,Relocation,17240,1
EMP-16302,HIRE,2022-05-09,,الإسكندرية - سموحة,13791,0
EMP-11392,HIRE,2022-05-09,,التجمع,12766,0
EMP-11038,PROMOTION,2022-05-10,15807,22002,22002,0
EMP-14979,PROMOTION,2022-05-10,10582,18078,18078,0
EMP-14402,HIRE,2022-05-10,,سموحة,8763,0
EMP-12540,TRANSFER,2022-05-10,بورسعيد,بورسعيد,10377,0
EMP-11022,PROMOTION,2022-05-10,15517,22978,22978,0
EMP-15994,HIRE,2022-05-11,,القاهرة - المعادي,14914,0
EMP-16335,TRANSFER,2022-05-11,القاهرة - المعادي,القاهرة - التجمع الخامس,17683,0
EMP-14543,TERMINATION,2022-05-11,ACTIVE,Relocation,17810,1
EMP-16534,PROMOTION,2022-05-11,18284,23431,23431,0
EMP-15916,HIRE,2022-05-11,,القاهرة - التجمع الخامس,11514,0
EMP-14946,TERMINATION,2022-05-11,ACTIVE,Relocation,16816,1
EMP-10648,HIRE,2022-05-11,,فرع المعادي,11495,0
EMP-16013,PROMOTION,2022-05-12,8139,13178,13178,0
EMP-16013,PROMOTION,2022-05-12,8139,13178,13178,0
EMP-16710,HIRE,2022-05-13,,القاهرة - التجمع الخامس,7984,0
EMP-13647,HIRE,2022-05-13,,بورسعيد - الشرق,7904,0
EMP-13812,HIRE,2022-05-14,,القاهرة - التجمع الخامس,16244,0
EMP-15221,TRANSFER,2022-05-14,سموحة,الدقي,11040,0
EMP-13892,TRANSFER,2022-05-15,الدقي,القاهره المعادي,18097,0
EMP-15042,HIRE,2022-05-15,,التجمع,17615,0
EMP-16831,PROMOTION,2022-05-15,18323,25931,25931,0
EMP-15929,TRANSFER,2022-05-15,فرع المعادي,بورسعيد,13312,0
EMP-13493,HIRE,2022-05-15,,القاهرة - المعادي,11951,0
EMP-11941,HIRE,2022-05-16,,القاهره المعادي,19470,0
EMP-12360,TRANSFER,2022-05-16,الاسكندرية سموحة,القاهره المعادي,10472,0
EMP-11479,TERMINATION,2022-05-16,ACTIVE,NULL,12844,1
EMP-10969,TRANSFER,2022-05-17,الدقي,القاهرة - المعادي,7312,0
EMP-13363,PROMOTION,2022-05-17,16896,24355,24355,0
EMP-16795,HIRE,2022-05-17,,سموحة,8517,0
EMP-15267,PROMOTION,2022-05-17,13918,17074,17074,0
EMP-14668,PROMOTION,2022-05-17,7664,14921,14921,0
EMP-12943,HIRE,2022-05-17,,بورسعيد - الشرق,15698,0
EMP-13409,TRANSFER,2022-05-18,الدقي,القاهرة - المعادي,19750,0
EMP-11931,HIRE,2022-05-18,,التجمع,19790,0
EMP-15231,HIRE,2022-05-18,,القاهرة - المعادي,19762,0
EMP-12483,PROMOTION,2022-05-19,12713,19248,19248,0
EMP-10621,HIRE,2022-05-19,,القاهره المعادي,10172,0
EMP-14993,HIRE,2022-05-19,,القاهره المعادي,16994,0
EMP-13756,PROMOTION,2022-05-19,7335,13744,13744,0
EMP-14805,HIRE,2022-05-19,,القاهرة - التجمع الخامس,14026,0
EMP-10110,HIRE,2022-05-19,,القاهرة - التجمع الخامس,12361,0
EMP-16386,HIRE,2022-05-19,,التجمع,12172,0
EMP-10864,HIRE,2022-05-20,,القاهرة - المعادي,19812,0
EMP-14528,HIRE,2022-05-20,,الدقي,12908,0
EMP-12706,TERMINATION,2022-05-20,ACTIVE,Fired,10664,1
EMP-12572,HIRE,2022-05-21,,الجيزة - الدقي,7549,0
EMP-13388,PROMOTION,2022-05-21,15358,21188,21188,0
EMP-11996,HIRE,2022-05-21,,القاهرة - التجمع الخامس,18096,0
EMP-12955,TRANSFER,2022-05-21,القاهرة - التجمع الخامس,بورسعيد,20410,0
EMP-11958,TRANSFER,2022-05-21,الدقي,القاهره المعادي,18638,0
EMP-13035,TRANSFER,2022-05-21,القاهرة - المعادي,الاسكندرية سموحة,10357,0
EMP-15829,PROMOTION,2022-05-21,16968,24914,24914,0
EMP-13317,PROMOTION,2022-05-22,19146,23479,23479,0
EMP-15260,TERMINATION,2022-05-22,ACTIVE,Relocation,18505,1
EMP-10407,TRANSFER,2022-05-22,الإسكندرية - سموحة,الجيزة - الدقي,12052,0
EMP-10577,TRANSFER,2022-05-22,الجيزة - الدقي,بورسعيد,16444,0
EMP-15315,HIRE,2022-05-22,,القاهرة - المعادي,15741,0
EMP-13029,PROMOTION,2022-05-22,7752,14694,14694,0
EMP-15101,PROMOTION,2022-05-22,8972,11810,11810,0
EMP-16911,TRANSFER,2022-05-22,القاهرة - المعادي,بورسعيد - الشرق,7015,0
EMP-14534,HIRE,2022-05-22,,الجيزة - الدقي,7936,0
EMP-15810,HIRE,2022-05-23,,الاسكندرية سموحة,18650,0
EMP-10980,HIRE,2022-05-23,,الجيزة - الدقي,11986,0
EMP-15107,HIRE,2022-05-24,,القاهرة - التجمع الخامس,15191,0
EMP-12299,HIRE,2022-05-24,,بورسعيد - الشرق,15991,0
EMP-15861,HIRE,2022-05-25,,بورسعيد,18756,0
EMP-13302,HIRE,2022-05-25,,التجمع,12049,0
EMP-10061,HIRE,2022-05-25,,القاهرة - المعادي,19987,0
EMP-11092,PROMOTION,2022-05-25,18755,25348,25348,0
EMP-15772,PROMOTION,2022-05-25,16483,21016,21016,0
EMP-16229,HIRE,2022-05-26,,القاهرة - التجمع الخامس,19085,0
EMP-12165,PROMOTION,2022-05-26,9643,12520,12520,0
EMP-13921,HIRE,2022-05-26,,الإسكندرية - سموحة,10829,0
EMP-15877,HIRE,2022-05-26,,الجيزة - الدقي,8908,0
EMP-10066,TRANSFER,2022-05-27,فرع المعادي,القاهره المعادي,23306,0
EMP-15150,HIRE,2022-05-27,,سموحة,17293,0
EMP-11607,TERMINATION,2022-05-27,ACTIVE,NULL,23414,1
EMP-16064,TERMINATION,2022-05-27,ACTIVE,Relocation,10640,1
EMP-10617,TRANSFER,2022-05-27,الاسكندرية سموحة,سموحة,9503,0
EMP-10052,HIRE,2022-05-27,,القاهرة - التجمع الخامس,8598,0
EMP-14564,TRANSFER,2022-05-27,الإسكندرية - سموحة,بورسعيد,13020,0
EMP-14145,PROMOTION,2022-05-28,16111,23056,23056,0
EMP-11836,TRANSFER,2022-05-28,فرع المعادي,القاهرة - التجمع الخامس,9906,0
EMP-16657,HIRE,2022-05-28,,التجمع,16922,0
EMP-10942,HIRE,2022-05-28,,فرع المعادي,15639,0
EMP-14218,TERMINATION,2022-05-29,ACTIVE,Resignation,18314,1
EMP-15429,TRANSFER,2022-05-29,القاهره المعادي,الاسكندرية سموحة,7467,0
EMP-11721,PROMOTION,2022-05-29,11508,17047,17047,0
EMP-12321,HIRE,2022-05-29,,فرع المعادي,16056,0
EMP-10320,TERMINATION,2022-05-29,ACTIVE,Relocation,18837,1
EMP-10745,TERMINATION,2022-05-29,ACTIVE,Relocation,16956,1
EMP-13123,HIRE,2022-05-29,,الإسكندرية - سموحة,10947,0
EMP-12252,PROMOTION,2022-05-30,23697,31188,31188,0
EMP-10606,TRANSFER,2022-05-30,بورسعيد,الدقي,16026,0
EMP-15699,HIRE,2022-05-31,,الجيزة - الدقي,10060,0
EMP-16824,HIRE,2022-06-01,,سموحة,15782,0
EMP-13593,PROMOTION,2022-06-01,11027,15611,15611,0
EMP-13884,TRANSFER,2022-06-01,بورسعيد - الشرق,فرع المعادي,18347,0
EMP-13874,HIRE,2022-06-01,,الدقي,12906,0
EMP-13301,TERMINATION,2022-06-02,ACTIVE,Relocation,20673,1
EMP-13900,HIRE,2022-06-02,,الجيزة - الدقي,10648,0
EMP-13173,HIRE,2022-06-02,,الإسكندرية - سموحة,12011,0
EMP-13660,HIRE,2022-06-03,,بورسعيد - الشرق,9609,0
EMP-15380,TERMINATION,2022-06-03,ACTIVE,Fired,18172,1
EMP-13154,PROMOTION,2022-06-04,19848,24617,24617,0
EMP-11816,PROMOTION,2022-06-04,16164,22836,22836,0
EMP-10524,HIRE,2022-06-04,,بورسعيد - الشرق,18837,0
EMP-16859,HIRE,2022-06-04,,التجمع,7457,0
EMP-14078,TRANSFER,2022-06-04,القاهرة - التجمع الخامس,الجيزة - الدقي,13422,0
EMP-12919,HIRE,2022-06-04,,القاهره المعادي,8599,0
EMP-12723,HIRE,2022-06-04,,التجمع,10006,0
EMP-11472,TERMINATION,2022-06-05,ACTIVE,Resignation,18364,1
EMP-15244,TRANSFER,2022-06-05,التجمع,التجمع,7413,0
EMP-10322,HIRE,2022-06-05,,الجيزة - الدقي,13827,0
EMP-11704,TRANSFER,2022-06-05,القاهرة - التجمع الخامس,الجيزة - الدقي,22038,0
EMP-13208,TRANSFER,2022-06-07,القاهرة - التجمع الخامس,بورسعيد - الشرق,24577,0
EMP-14999,HIRE,2022-06-07,,القاهرة - المعادي,10831,0
EMP-11333,TERMINATION,2022-06-07,ACTIVE,Resignation,16222,1
EMP-13643,PROMOTION,2022-06-07,7212,13501,13501,0
EMP-14304,TRANSFER,2022-06-07,سموحة,الدقي,12566,0
EMP-16742,HIRE,2022-06-08,,بورسعيد,11703,0
EMP-16735,HIRE,2022-06-08,,التجمع,19800,0
EMP-12505,TRANSFER,2022-06-08,الدقي,الجيزة - الدقي,17736,0
EMP-12624,TRANSFER,2022-06-08,سموحة,سموحة,7061,0
EMP-14418,HIRE,2022-06-09,,بورسعيد - الشرق,13628,0
EMP-14156,TERMINATION,2022-06-09,ACTIVE,NULL,17222,1
EMP-13000,TRANSFER,2022-06-09,الإسكندرية - سموحة,القاهره المعادي,7878,0
EMP-16702,HIRE,2022-06-09,,الإسكندرية - سموحة,7145,0
EMP-12439,PROMOTION,2022-06-09,19808,27000,27000,0
EMP-11857,HIRE,2022-06-09,,الجيزة - الدقي,9335,0
EMP-15284,HIRE,2022-06-09,,الجيزة - الدقي,9932,0
EMP-15053,PROMOTION,2022-06-10,16331,21852,21852,0
EMP-15818,PROMOTION,2022-06-10,9654,12496,12496,0
EMP-14069,HIRE,2022-06-10,,الجيزة - الدقي,17639,0
EMP-16900,HIRE,2022-06-10,,سموحة,10696,0
EMP-11826,HIRE,2022-06-10,,القاهرة - المعادي,18915,0
EMP-12491,HIRE,2022-06-10,,الدقي,18679,0
EMP-10652,HIRE,2022-06-10,,القاهرة - المعادي,14917,0
EMP-12866,TRANSFER,2022-06-11,بورسعيد - الشرق,التجمع,12559,0
EMP-12663,HIRE,2022-06-11,,الدقي,14181,0
EMP-16675,HIRE,2022-06-11,,سموحة,8813,0
EMP-13427,HIRE,2022-06-11,,سموحة,8937,0
EMP-11841,HIRE,2022-06-11,,القاهرة - التجمع الخامس,18741,0
EMP-14657,TRANSFER,2022-06-12,بورسعيد - الشرق,القاهرة - التجمع الخامس,23238,0
EMP-13225,PROMOTION,2022-06-12,10723,16610,16610,0
EMP-14567,PROMOTION,2022-06-12,7379,12528,12528,0
EMP-13367,PROMOTION,2022-06-12,18769,23853,23853,0
EMP-13520,PROMOTION,2022-06-13,19754,25400,25400,0
EMP-14583,TRANSFER,2022-06-13,بورسعيد - الشرق,الإسكندرية - سموحة,17183,0
EMP-11983,TERMINATION,2022-06-13,ACTIVE,Fired,8381,1
EMP-10843,TERMINATION,2022-06-13,ACTIVE,Fired,15410,1
EMP-14173,PROMOTION,2022-06-14,16316,20088,20088,0
EMP-13379,HIRE,2022-06-14,,فرع المعادي,11607,0
EMP-15596,TRANSFER,2022-06-15,الإسكندرية - سموحة,القاهرة - التجمع الخامس,17136,0
EMP-10700,HIRE,2022-06-15,,الاسكندرية سموحة,10998,0
EMP-13814,HIRE,2022-06-15,,القاهرة - التجمع الخامس,8156,0
EMP-16189,HIRE,2022-06-15,,القاهره المعادي,7191,0
EMP-13709,TRANSFER,2022-06-16,الإسكندرية - سموحة,التجمع,16167,0
EMP-11260,HIRE,2022-06-16,,بورسعيد,17952,0
EMP-11371,HIRE,2022-06-17,,القاهرة - المعادي,11647,0
EMP-10461,PROMOTION,2022-06-17,14391,17243,17243,0
EMP-10380,HIRE,2022-06-17,,الجيزة - الدقي,15582,0
EMP-14490,TRANSFER,2022-06-17,الدقي,الدقي,9090,0
EMP-13848,HIRE,2022-06-17,,الدقي,14872,0
EMP-10858,HIRE,2022-06-17,,سموحة,16636,0
EMP-14707,PROMOTION,2022-06-18,7124,12605,12605,0
EMP-10153,PROMOTION,2022-06-18,18460,25147,25147,0
EMP-11377,PROMOTION,2022-06-18,9623,15838,15838,0
EMP-12963,TRANSFER,2022-06-18,التجمع,القاهرة - المعادي,16963,0
EMP-13351,HIRE,2022-06-18,,القاهره المعادي,10415,0
EMP-12111,PROMOTION,2022-06-18,18378,24598,24598,0
EMP-16009,TRANSFER,2022-06-19,سموحة,سموحة,17876,0
EMP-16120,HIRE,2022-06-19,,سموحة,7241,0
EMP-12307,PROMOTION,2022-06-19,14584,21739,21739,0
EMP-14397,TRANSFER,2022-06-19,القاهرة - المعادي,القاهره المعادي,12249,0
EMP-14503,HIRE,2022-06-19,,الإسكندرية - سموحة,8784,0
EMP-13356,TRANSFER,2022-06-19,الجيزة - الدقي,الإسكندرية - سموحة,18932,0
EMP-12883,HIRE,2022-06-20,,الإسكندرية - سموحة,15813,0
EMP-16156,TERMINATION,2022-06-20,ACTIVE,Fired,15416,1
EMP-15117,HIRE,2022-06-21,,بورسعيد - الشرق,12485,0
EMP-10223,HIRE,2022-06-21,,التجمع,9399,0
EMP-16279,HIRE,2022-06-21,,الدقي,16431,0
EMP-12592,TRANSFER,2022-06-21,الاسكندرية سموحة,الإسكندرية - سموحة,25148,0
EMP-11326,HIRE,2022-06-21,,الجيزة - الدقي,14448,0
EMP-15222,TRANSFER,2022-06-21,التجمع,بورسعيد - الشرق,13590,0
EMP-16957,HIRE,2022-06-21,,القاهرة - التجمع الخامس,8480,0
EMP-12859,HIRE,2022-06-22,,القاهرة - التجمع الخامس,7760,0
EMP-11212,TERMINATION,2022-06-22,ACTIVE,Fired,22510,1
EMP-11138,TRANSFER,2022-06-22,فرع المعادي,بورسعيد,12850,0
EMP-12259,HIRE,2022-06-22,,القاهره المعادي,19750,0
EMP-10047,HIRE,2022-06-22,,الجيزة - الدقي,11869,0
EMP-13317,TERMINATION,2022-06-22,ACTIVE,Resignation,23479,1
EMP-12708,HIRE,2022-06-22,,بورسعيد,11370,0
EMP-10856,HIRE,2022-06-22,,التجمع,15047,0
EMP-12688,HIRE,2022-06-23,,بورسعيد,9978,0
EMP-14421,HIRE,2022-06-23,,القاهرة - التجمع الخامس,17137,0
EMP-13382,HIRE,2022-06-23,,القاهرة - المعادي,14453,0
EMP-12463,HIRE,2022-06-24,,القاهره المعادي,11563,0
EMP-14801,PROMOTION,2022-06-24,21483,25564,25564,0
EMP-14225,HIRE,2022-06-24,,فرع المعادي,9466,0
EMP-10168,TRANSFER,2022-06-25,بورسعيد - الشرق,بورسعيد - الشرق,12351,0
EMP-10519,PROMOTION,2022-06-25,25190,28440,28440,0
EMP-14299,HIRE,2022-06-25,,التجمع,19880,0
EMP-15452,TERMINATION,2022-06-25,ACTIVE,Fired,13222,1
EMP-15017,HIRE,2022-06-25,,الجيزة - الدقي,18005,0
EMP-12814,TRANSFER,2022-06-26,الإسكندرية - سموحة,بورسعيد - الشرق,7360,0
EMP-14474,HIRE,2022-06-26,,التجمع,15163,0
EMP-15998,HIRE,2022-06-26,,الاسكندرية سموحة,17634,0
EMP-10755,TRANSFER,2022-06-26,بورسعيد - الشرق,بورسعيد - الشرق,9618,0
EMP-11052,PROMOTION,2022-06-26,11491,18764,18764,0
EMP-15052,PROMOTION,2022-06-27,19584,27445,27445,0
EMP-14853,TRANSFER,2022-06-27,الدقي,الجيزة - الدقي,13569,0
EMP-10799,PROMOTION,2022-06-27,10818,13480,13480,0
EMP-11355,TRANSFER,2022-06-29,الدقي,القاهرة - التجمع الخامس,16579,0
EMP-13081,HIRE,2022-06-30,,الإسكندرية - سموحة,15928,0
EMP-12424,PROMOTION,2022-06-30,17613,20605,20605,0
EMP-13116,HIRE,2022-06-30,,فرع المعادي,12839,0
EMP-13130,HIRE,2022-06-30,,القاهره المعادي,13832,0
EMP-14025,HIRE,2022-07-01,,الجيزة - الدقي,18079,0
EMP-15073,HIRE,2022-07-01,,الجيزة - الدقي,7720,0
EMP-16252,HIRE,2022-07-01,,القاهره المعادي,10249,0
EMP-15895,PROMOTION,2022-07-01,12960,20418,20418,0
EMP-13453,TRANSFER,2022-07-01,الإسكندرية - سموحة,القاهرة - التجمع الخامس,26520,0
EMP-15073,HIRE,2022-07-01,,الجيزة - الدقي,7720,0
EMP-14554,PROMOTION,2022-07-02,14660,21692,21692,0
EMP-14669,TRANSFER,2022-07-02,القاهرة - المعادي,فرع المعادي,11558,0
EMP-11186,HIRE,2022-07-02,,الدقي,15670,0
EMP-10726,PROMOTION,2022-07-03,19374,23517,23517,0
EMP-10849,HIRE,2022-07-03,,الجيزة - الدقي,10347,0
EMP-16543,TERMINATION,2022-07-03,ACTIVE,Relocation,11916,1
EMP-11435,HIRE,2022-07-04,,بورسعيد,10037,0
EMP-12492,TRANSFER,2022-07-04,القاهرة - التجمع الخامس,القاهرة - المعادي,17234,0
EMP-15861,PROMOTION,2022-07-04,18756,24140,24140,0
EMP-16732,TRANSFER,2022-07-05,فرع المعادي,فرع المعادي,16596,0
EMP-11254,HIRE,2022-07-05,,القاهره المعادي,16964,0
EMP-15329,HIRE,2022-07-05,,الإسكندرية - سموحة,16548,0
EMP-11973,HIRE,2022-07-05,,بورسعيد - الشرق,15575,0
EMP-11832,HIRE,2022-07-05,,الجيزة - الدقي,16655,0
EMP-10898,HIRE,2022-07-06,,القاهرة - التجمع الخامس,10985,0
EMP-11877,HIRE,2022-07-06,,الجيزة - الدقي,14661,0
EMP-12644,HIRE,2022-07-06,,التجمع,16872,0
EMP-16618,HIRE,2022-07-07,,بورسعيد,13924,0
EMP-15218,HIRE,2022-07-07,,القاهرة - المعادي,18991,0
EMP-10499,TRANSFER,2022-07-07,الجيزة - الدقي,الاسكندرية سموحة,18643,0
EMP-14242,TERMINATION,2022-07-08,ACTIVE,Resignation,13234,1
